DocName,GuideNameEn,GuideNameJp,SectionTitle1,SectionTitle2,PageNumber,AnchorID,BaseURL,FullLink,Remarks
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション3,既定の仮払ワークフロー,7,__RefHeading___Toc150956207,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956207,既定の仮払ワークフロー
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション4,システムが承認者を決定する方法,7,__RefHeading___Toc150956208,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956208,セクション4: システムが承認者を決定する方法
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション4,例外　-承認者が既に承認している場合,9,__RefHeading___Toc150956209,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956209,例外　-承認者が既に承認している場合
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション4,非アクティブな承認者,10,__RefHeading___Toc150956210,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956210,非アクティブな承認者
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション4,UI 経由,10,__RefHeading___Toc150956211,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956211,UI 経由
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション4,インポートされたジョブ　経由,10,__RefHeading___Toc150956212,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956212,インポートされたジョブ　経由
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション5,操作性- 承認フロー ページ,11,__RefHeading___Toc150956213,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956213,セクション5: 操作性- 承認フロー ページ
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション5,[承認して進む]機能,13,__RefHeading___Toc150956214,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956214,[承認して進む]機能
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション5,従業員に差戻されたレポート,14,__RefHeading___Toc150956215,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956215,従業員に差戻されたレポート
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション5,レポートの一部を差戻す- 経費精算レポートの分割機能を使用する,14,__RefHeading___Toc150956216,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956216,レポートの一部を差戻す- 経費精算レポートの分割機能を使用する
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,概要 - ワークフロールールおよび条件エディタを理解する,14,__RefHeading___Toc150956217,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956217,セクション6: 概要� - ワークフロールールおよび条件エディタを理解する
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,条件式および条件ページ,15,__RefHeading___Toc150956218,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956218,条件式および条件ページ
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,ワークフロールールおよび為替レート,18,__RefHeading___Toc150956219,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956219,ワークフロールールおよび為替レート
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,ワークフロールールの承認アクション,19,__RefHeading___Toc150956220,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956220,ワークフロールールの承認アクション
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,ワークフロールールの承認アクションの順序,20,__RefHeading___Toc150956221,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956221,ワークフロールールの承認アクションの順序
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション6,ワークフロールールの制限,20,__RefHeading___Toc150956222,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956222,ワークフロールールの制限
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション7,ワークフロー構成の概要,21,__RefHeading___Toc150956223,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956223,セクション7: ワークフロー構成の概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション8,ワークフローツールへのアクセス,22,__RefHeading___Toc150956224,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956224,セクション8: ワークフローツールへのアクセス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,ワークフローの作業手順,23,__RefHeading___Toc150956225,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956225,セクション9: ワークフローの作業手順
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,手順:ワークフローを新規作成する,23,__RefHeading___Toc150956226,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956226,手順:ワークフローを新規作成する
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,作業の開始,24,__RefHeading___Toc150956227,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956227,作業の開始
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,[全般]ページの使い方,25,__RefHeading___Toc150956228,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956228,[全般]ページの使い方
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,ステップページの使い方,33,__RefHeading___Toc150956229,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956229,ステップページの使い方
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,ステップルール ページの使い方,37,__RefHeading___Toc150956230,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956230,ステップルール ページの使い方
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,手順:ワークフロー イベント通知および外部検証ステップの構成,42,__RefHeading___Toc150956231,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956231,手順:ワークフロー イベント通知および外部検証ステップの構成
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,イベント通知を設定する,43,__RefHeading___Toc150956232,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956232,イベント通知を設定する
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション9,外部検証ステップの設定,45,__RefHeading___Toc150956233,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956233,外部検証ステップの設定
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,ワークフロー、プロパティ、およびステップの編集と削除,48,__RefHeading___Toc150956234,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956234,セクション10: ワークフロー、プロパティ、およびステップの編集と削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,概要,48,__RefHeading___Toc150956235,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956235,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,手順:編集および削除,49,__RefHeading___Toc150956236,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956236,手順:編集および削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,ワークフロープロパティを編集,49,__RefHeading___Toc150956237,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956237,ワークフロープロパティを編集
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,ワークフローステップの編集および並べ替え,50,__RefHeading___Toc150956238,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956238,ワークフローステップの編集および並べ替え
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,ワークフロールールおよびアクションの編集,51,__RefHeading___Toc150956239,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956239,ワークフロールールおよびアクションの編集
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション10,ワークフローまたはワークフローステップの削除,52,__RefHeading___Toc150956240,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956240,ワークフローまたはワークフローステップの削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,承認および支払ステータス,53,__RefHeading___Toc150956241,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956241,セクション11: 承認および支払ステータス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,概要,53,__RefHeading___Toc150956242,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956242,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,既定の承認ステータス,53,__RefHeading___Toc150956243,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956243,既定の承認ステータス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,手順:承認ステータス,55,__RefHeading___Toc150956244,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956244,手順:承認ステータス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,[経費精算レポートの承認ステータス]タブへのアクセス,55,__RefHeading___Toc150956245,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956245,[経費精算レポートの承認ステータス]タブへのアクセス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,承認ステータスの追加,56,__RefHeading___Toc150956246,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956246,承認ステータスの追加
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,承認ステータスの編集,57,__RefHeading___Toc150956247,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956247,承認ステータスの編集
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,承認ステータスの削除,57,__RefHeading___Toc150956248,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956248,承認ステータスの削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション11,支払ステータスについて,58,__RefHeading___Toc150956249,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956249,支払ステータスについて
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション12,ワークフロー設定,59,__RefHeading___Toc150956250,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956250,セクション12: ワークフロー設定
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション12,[設定]タブにアクセスする,59,__RefHeading___Toc150956251,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956251,[設定]タブにアクセスする
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション12,経費精算レポートの設定変更,60,__RefHeading___Toc150956252,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956252,経費精算レポートの設定変更
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション12,購買申請（事前申請）の設定,62,__RefHeading___Toc150956253,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956253,購買申請（事前申請）の設定
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション12,仮払の設定,62,__RefHeading___Toc150956254,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956254,仮払の設定
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,理由カテゴリーと理由コード,63,__RefHeading___Toc150956255,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956255,セクション13: 理由カテゴリーと理由コード
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,概要,63,__RefHeading___Toc150956256,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956256,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,処理者への表示,65,__RefHeading___Toc150956257,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956257,処理者への表示
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,理由コードの作成,65,__RefHeading___Toc150956258,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956258,理由コードの作成
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,理由コードの修正,66,__RefHeading___Toc150956259,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956259,理由コードの修正
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション13,理由コードの削除,67,__RefHeading___Toc150956260,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956260,理由コードの削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション14,支払確認（ワークフローステップ),68,__RefHeading___Toc150956261,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956261,セクション14: 支払確認（ワークフローステップ)
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション14,概要,68,__RefHeading___Toc150956262,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956262,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション14,機能の説明,68,__RefHeading___Toc150956263,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956263,機能の説明
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション14,構成,69,__RefHeading___Toc150956264,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956264,構成
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション15,領収書イメージの保留（ワークフローステップ）,69,__RefHeading___Toc150956265,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956265,セクション15: 領収書イメージの保留（ワークフローステップ）
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション15,概要,69,__RefHeading___Toc150956266,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956266,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション15,従業員への通知,70,__RefHeading___Toc150956267,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956267,従業員への通知
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション15,経費の処理者,70,__RefHeading___Toc150956268,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956268,経費の処理者
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション15,設定,70,__RefHeading___Toc150956269,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956269,設定
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書,71,__RefHeading___Toc150956270,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956270,セクション16: 確認同意書
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,概要,71,__RefHeading___Toc150956271,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956271,概要
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,機能の説明,71,__RefHeading___Toc150956272,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956272,機能の説明
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,操作性,72,__RefHeading___Toc150956273,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956273,操作性
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,経費精算レポートの提出,72,__RefHeading___Toc150956274,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956274,経費精算レポートの提出
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,経費精算レポートの承認,72,__RefHeading___Toc150956275,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956275,経費精算レポートの承認
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,作業手順,73,__RefHeading___Toc150956276,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956276,作業手順
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書タブへのアクセス,73,__RefHeading___Toc150956277,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956277,確認同意書タブへのアクセス
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書の作成,74,__RefHeading___Toc150956278,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956278,確認同意書の作成
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書機能を有効にする,75,__RefHeading___Toc150956279,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956279,確認同意書機能を有効にする
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書の編集,78,__RefHeading___Toc150956280,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956280,確認同意書の編集
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション16,確認同意書の削除,78,__RefHeading___Toc150956281,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956281,確認同意書の削除
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション17,承認時の経費精算レポートの分割,78,__RefHeading___Toc150956282,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956282,セクション17: 承認時の経費精算レポートの分割
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション17,選択した経費の差戻し,79,__RefHeading___Toc150956283,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956283,選択した経費の差戻し
Exp_SG_Workflow_General-jp.docx,Workflow - General Information,ワークフロー（概要）(2023年10月14日版),セクション17,処理者,83,__RefHeading___Toc150956284,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html,https://koji276.github.io/concur-docs/Exp_SG_Workflow_General-jp.html#__RefHeading___Toc150956284,処理者
